2 4 1 1 0 0 0 0 1 , 2
3 15 1 1 0 0 0 0 1 , 4
5 10 1 2 0 0 0 0 1 , 3
3 6 1 1 0 0 0 0 1 , 5
0 25 1 1 0 0 0 0 1 , 2
1 8 1 1 0 0 0 0 1 , 6
2 24 1 1 0 0 0 0 1 , 4
5 7 1 2 0 0 0 0 1 , 3
3 17 1 2 0 0 0 0 1 , 4
3 15 1 1 0 0 0 0 1 , 3
1 64 1 2 0 0 0 0 1 , 4
3 15 1 1 0 0 0 0 1 , 3
2 13 1 2 0 0 0 0 1 , 3
2 55 1 1 0 0 0 0 1 , 2
9 77 1 1 0 0 0 0 1 , 2
5 19 1 2 0 0 0 0 1 , 4
2 15 1 1 0 0 0 0 1 , 3
2 64 1 1 0 0 0 0 1 , 2
1 25 1 1 0 0 0 0 1 , 3
1 8 1 1 0 0 0 0 1 , 4
2 38 1 2 0 0 0 0 1 , 2
6 61 1 2 0 0 0 0 1 , 2
2 7 0 2 0 0 0 0 1 , 6
7 8 1 1 0 0 0 0 1 , 2
4 3 1 1 0 0 0 0 1 , 4
8 3 1 1 0 0 0 0 1 , 2
5 8 1 1 0 0 0 0 1 , 5
1 54 1 1 0 0 0 0 1 , 2
2 64 0 6 0 0 0 0 1 , 8
6 16 1 2 0 0 0 0 1 , 3
5 15 1 3 0 0 0 0 1 , 3
3 42 1 2 0 0 0 0 1 , 2
1 64 1 1 0 0 0 0 1 , 2
1 15 1 2 0 0 0 0 1 , 2
1 64 1 1 0 0 0 0 1 , 6
5 13 1 1 0 0 0 0 1 , 4
1 14 1 1 0 0 0 0 1 , 5
1 62 1 1 0 0 0 0 1 , 2
1 6 1 2 0 0 0 0 1 , 6
5 12 1 1 0 0 0 0 1 , 4
3 77 1 2 0 0 0 0 1 , 7
2 38 1 1 0 0 0 0 1 , 6
2 2 1 1 0 0 0 0 1 , 5
2 17 1 2 0 0 0 0 1 , 5
3 9 1 1 0 0 0 0 1 , 3
5 58 1 1 0 0 0 0 1 , 5
4 10 1 1 0 0 0 0 1 , 3
14 27 1 1 0 0 0 0 1 , 3
1 72 1 1 0 0 0 0 1 , 2
7 61 0 3 0 0 0 0 1 , 4
3 6 1 1 0 0 0 0 1 , 3
1 25 1 1 0 0 0 0 1 , 5
4 38 1 1 0 0 0 0 1 , 2
2 26 1 1 0 0 0 0 1 , 6
7 6 1 1 0 0 0 0 1 , 5
4 42 1 1 0 0 0 0 1 , 3
1 6 1 1 0 0 0 0 1 , 1
4 13 1 1 0 0 0 0 1 , 2
4 20 1 1 0 0 0 0 1 , 5
5 27 1 1 0 0 0 0 1 , 3
13 16 1 1 0 0 0 0 1 , 3
0 6 1 2 0 0 0 0 1 , 3
4 2 1 2 0 0 0 0 1 , 5
11 13 1 1 0 0 0 0 1 , 1
1 14 1 1 0 0 0 0 1 , 2
1 42 1 1 0 0 0 0 1 , 2
1 7 1 1 0 0 0 0 1 , 5
2 6 1 1 0 0 0 0 1 , 5
5 9 1 2 0 0 0 0 1 , 5
2 12 1 1 0 0 0 0 1 , 8
5 58 1 1 0 0 0 0 1 , 3
5 20 1 2 0 0 0 0 1 , 3
1 7 1 1 0 0 0 0 1 , 3
4 6 1 1 0 0 0 0 1 , 3
3 19 1 1 0 0 0 0 1 , 4
5 12 1 1 0 0 0 0 1 , 3
1 12 1 1 0 0 0 0 1 , 5
3 62 1 1 0 0 0 0 1 , 2
3 8 1 1 0 0 0 0 1 , 5
0 38 1 2 0 0 0 0 1 , 5
1 18 1 2 0 0 0 0 1 , 2
5 15 1 1 0 0 0 0 1 , 3
2 36 1 2 0 0 0 0 1 , 2
6 22 1 1 0 0 0 0 1 , 6
5 40 1 2 0 0 0 0 1 , 3
1 7 0 1 0 0 0 0 1 , 2
1 6 1 3 0 0 0 0 1 , 7
0 14 1 1 0 0 0 0 1 , 4
5 26 1 1 0 0 0 0 1 , 3
6 43 1 3 0 0 0 0 1 , 3
1 3 1 2 0 0 0 0 1 , 5
4 9 1 1 0 0 0 0 1 , 5
1 25 1 1 0 0 0 0 1 , 2
2 38 1 3 0 0 0 0 1 , 5
1 42 1 1 0 0 0 0 1 , 7
3 9 1 2 0 0 0 0 1 , 3
4 10 1 1 0 0 0 0 1 , 3
5 68 1 1 0 0 0 0 1 , 3
1 16 1 1 0 0 0 0 1 , 6
2 15 1 1 0 0 0 0 1 , 4
1 6 1 1 0 0 0 0 1 , 4
4 27 1 1 0 0 0 0 1 , 2
1 6 1 2 0 0 0 0 1 , 4
2 42 1 1 0 0 0 0 1 , 5
2 20 1 1 0 0 0 0 1 , 5
5 35 1 3 0 0 0 0 1 , 2
2 10 1 1 0 0 0 0 1 , 3
3 17 1 1 0 0 0 0 1 , 6
4 18 0 3 0 0 0 0 1 , 5
2 64 1 1 0 0 0 0 1 , 2
1 8 1 1 0 0 0 0 1 , 3
6 72 1 1 0 0 0 0 1 , 3
2 7 1 1 0 0 0 0 1 , 5
3 2 1 1 0 0 0 0 1 , 6
1 9 1 2 0 0 0 0 1 , 7
4 17 1 1 0 0 0 0 1 , 7
5 12 1 2 0 0 0 0 1 , 2
1 16 1 1 0 0 0 0 1 , 3
7 23 1 1 0 0 0 0 1 , 3
2 2 1 1 0 0 0 0 1 , 3
2 17 1 2 0 0 0 0 1 , 6
9 20 1 1 0 0 0 0 1 , 2
1 77 1 1 0 0 0 0 1 , 4
3 16 1 1 0 0 0 0 1 , 6
5 47 1 1 0 0 0 0 1 , 4
1 55 1 2 0 0 0 0 1 , 4
3 15 1 1 0 0 0 0 1 , 7
6 77 1 6 0 0 0 0 1 , 7
1 8 1 1 0 0 0 0 1 , 3
2 21 1 1 0 0 0 0 1 , 4
1 55 1 1 0 0 0 0 1 , 2
1 19 0 2 0 0 0 0 1 , 5
2 15 1 3 0 0 0 0 1 , 3
6 6 1 2 0 0 0 0 1 , 4
2 14 1 2 0 0 0 0 1 , 3
3 5 1 1 0 0 0 0 1 , 3
7 6 1 1 0 0 0 0 1 , 6
1 4 0 2 0 0 0 0 1 , 4
4 5 1 1 0 0 0 0 1 , 1
2 21 1 2 0 0 0 0 1 , 3
4 46 1 1 0 0 0 0 1 , 2
1 20 1 2 0 0 0 0 1 , 2
1 2 1 2 0 0 0 0 1 , 5
2 16 1 1 0 0 0 0 1 , 7
4 39 1 2 0 0 0 0 1 , 2
2 64 1 1 0 0 0 0 1 , 6
1 54 1 1 0 0 0 0 1 , 4
4 8 1 1 0 0 0 0 1 , 6
2 23 1 3 0 0 0 0 1 , 2
3 7 1 1 0 0 0 0 1 , 2
10 17 1 1 0 0 0 0 1 , 2
4 58 1 1 0 0 0 0 1 , 4
4 43 1 1 0 0 0 0 1 , 4
2 75 0 2 0 0 0 0 1 , 5
2 29 1 1 0 0 0 0 1 , 3
2 46 1 1 0 0 0 0 1 , 7
1 15 1 1 0 0 0 0 1 , 4
3 3 1 1 0 0 0 0 1 , 6
1 17 1 1 0 0 0 0 1 , 5
3 13 1 2 0 0 0 0 1 , 3
1 7 1 1 0 0 0 0 1 , 7
5 58 0 2 0 0 0 0 1 , 3
3 13 1 2 0 0 0 0 1 , 2
7 37 1 2 0 0 0 0 1 , 3
4 39 1 2 0 0 0 0 1 , 2
1 10 1 1 0 0 0 0 1 , 5
8 61 0 3 0 0 0 0 1 , 3
3 5 1 1 0 0 0 0 1 , 6
1 11 1 1 0 0 0 0 1 , 3
14 11 1 1 0 0 0 0 1 , 1
7 64 1 2 0 0 0 0 1 , 2
1 15 1 1 0 0 0 0 1 , 1
6 27 1 2 0 0 0 0 1 , 3
1 4 1 1 0 0 0 0 1 , 2
1 16 0 2 0 0 0 0 1 , 3
9 38 1 2 0 0 0 0 1 , 4
2 56 0 3 0 0 0 0 1 , 3
2 67 1 1 0 0 0 0 1 , 2
4 8 1 1 0 0 0 0 1 , 3
3 12 1 1 0 0 0 0 1 , 5
5 21 1 1 0 0 0 0 1 , 3
6 40 1 1 0 0 0 0 1 , 2
0 7 1 2 0 0 0 0 1 , 5
1 67 1 1 0 0 0 0 1 , 2
1 14 1 1 0 0 0 0 1 , 5
5 13 1 1 0 0 0 0 1 , 5
7 22 1 1 0 0 0 0 1 , 5
4 10 1 1 0 0 0 0 1 , 2
6 56 1 1 0 0 0 0 1 , 4
1 3 1 1 0 0 0 0 1 , 3
2 23 1 1 0 0 0 0 1 , 2
2 9 0 6 0 0 0 0 1 , 4
2 3 0 2 0 0 0 0 1 , 6
1 56 1 1 0 0 0 0 1 , 3
5 5 0 2 0 0 0 0 1 , 6
5 68 1 2 0 0 0 0 1 , 3
3 4 1 1 0 0 0 0 1 , 4
2 17 1 1 0 0 0 0 1 , 4
5 15 1 2 0 0 0 0 1 , 2
4 25 1 1 0 0 0 0 1 , 2
5 36 1 1 0 0 0 0 1 , 3
4 24 1 2 0 0 0 0 1 , 3
3 46 1 2 0 0 0 0 1 , 1
4 13 0 2 0 0 0 0 1 , 5
1 48 1 2 0 0 0 0 1 , 2
6 15 1 1 0 0 0 0 1 , 3
2 11 1 1 0 0 0 0 1 , 4
5 23 1 1 0 0 0 0 1 , 3
4 6 1 1 0 0 0 0 1 , 2
4 36 1 2 0 0 0 0 1 , 2
6 5 1 1 0 0 0 0 1 , 3
0 38 1 2 0 0 0 0 1 , 2
2 56 1 1 0 0 0 0 1 , 5
2 12 1 3 0 0 0 0 1 , 5
2 1 1 1 0 0 0 0 1 , 7
2 7 1 1 0 0 0 0 1 , 5
2 15 1 2 0 0 0 0 1 , 2
1 17 1 2 0 0 0 0 1 , 4
5 11 1 1 0 0 0 0 1 , 4
3 25 1 1 0 0 0 0 1 , 2
5 44 1 1 0 0 0 0 1 , 2
7 6 1 2 0 0 0 0 1 , 6
1 71 1 1 0 0 0 0 1 , 6
7 61 1 2 0 0 0 0 1 , 1
2 3 1 2 0 0 0 0 1 , 4
1 6 1 2 0 0 0 0 1 , 5
4 68 0 2 0 0 0 0 1 , 2
4 2 1 2 0 0 0 0 1 , 5
1 8 0 3 0 0 0 0 1 , 8
1 8 1 1 0 0 0 0 1 , 5
3 16 1 2 0 0 0 0 1 , 5
8 42 1 3 0 0 0 0 1 , 2
2 67 1 2 0 0 0 0 1 , 2
1 9 1 1 0 0 0 0 1 , 2
7 56 1 1 0 0 0 0 1 , 2
1 23 1 2 0 0 0 0 1 , 2
7 5 0 2 0 0 0 0 1 , 7
1 6 1 2 0 0 0 0 1 , 3
1 12 1 4 0 0 0 0 1 , 7
1 1 1 1 0 0 0 0 1 , 7
1 43 1 1 0 0 0 0 1 , 2
1 16 0 2 0 0 0 0 1 , 5
4 64 1 1 0 0 0 0 1 , 3
2 23 1 1 0 0 0 0 1 , 2
4 42 1 3 0 0 0 0 1 , 2
5 46 1 1 0 0 0 0 1 , 2
2 27 1 2 0 0 0 0 1 , 2
1 6 1 2 0 0 0 0 1 , 5
14 8 1 1 0 0 0 0 1 , 2
4 6 1 1 0 0 0 0 1 , 2
1 2 1 1 0 0 0 0 1 , 5
2 14 1 1 0 0 0 0 1 , 6
4 35 1 2 0 0 0 0 1 , 4
2 25 1 3 0 0 0 0 1 , 5
1 3 1 1 0 0 0 0 1 , 6
1 35 1 1 0 0 0 0 1 , 3
3 15 1 2 0 0 0 0 1 , 6
3 12 1 1 0 0 0 0 1 , 4
0 7 1 2 0 0 0 0 1 , 3
6 23 1 1 0 0 0 0 1 , 1
1 8 1 2 0 0 0 0 1 , 4
3 6 1 1 0 0 0 0 1 , 3
2 39 1 1 0 0 0 0 1 , 6
7 40 1 1 0 0 0 0 1 , 3
1 8 0 1 0 0 0 0 1 , 7
4 5 1 1 0 0 0 0 1 , 7
3 12 1 2 0 0 0 0 1 , 4
4 7 1 1 0 0 0 0 1 , 2
4 42 1 1 0 0 0 0 1 , 2
9 77 1 1 0 0 0 0 1 , 3
2 1 1 1 0 0 0 0 1 , 4
4 16 1 3 0 0 0 0 1 , 6
6 4 1 1 0 0 0 0 1 , 2
1 38 1 1 0 0 0 0 1 , 4
3 62 1 1 0 0 0 0 1 , 2
2 8 0 2 0 0 0 0 1 , 4
1 20 1 1 0 0 0 0 1 , 3
1 12 0 2 0 0 0 0 1 , 4
2 11 1 1 0 0 0 0 1 , 6
5 16 1 1 0 0 0 0 1 , 4
7 36 1 2 0 0 0 0 1 , 2
1 7 1 2 0 0 0 0 1 , 5
10 75 1 1 0 0 0 0 1 , 2
3 1 1 1 0 0 0 0 1 , 3
2 31 1 1 0 0 0 0 1 , 2
2 62 1 2 0 0 0 0 1 , 3
5 7 0 2 0 0 0 0 1 , 4
9 2 1 1 0 0 0 0 1 , 5
4 2 1 1 0 0 0 0 1 , 5
2 3 1 2 0 0 0 0 1 , 5
1 56 1 1 0 0 0 0 1 , 3
2 4 1 1 0 0 0 0 1 , 4
7 23 1 1 0 0 0 0 1 , 2
7 17 1 1 0 0 0 0 1 , 2
7 46 1 2 0 0 0 0 1 , 2
2 3 1 1 0 0 0 0 1 , 8
1 23 1 1 0 0 0 0 1 , 6
6 64 1 1 0 0 0 0 1 , 3
1 54 1 1 0 0 0 0 1 , 2
7 24 1 2 0 0 0 0 1 , 3
2 12 1 1 0 0 0 0 1 , 7
3 5 1 1 0 0 0 0 1 , 2
4 3 1 1 0 0 0 0 1 , 4
1 54 1 2 0 0 0 0 1 , 3
2 64 1 1 0 0 0 0 1 , 6
1 11 1 1 0 0 0 0 1 , 6
1 9 1 2 0 0 0 0 1 , 5
4 24 1 2 0 0 0 0 1 , 3
4 15 1 1 0 0 0 0 1 , 1
2 5 0 2 0 0 0 0 1 , 4
1 25 1 1 0 0 0 0 1 , 3
3 12 1 1 0 0 0 0 1 , 5
4 6 1 1 0 0 0 0 1 , 2
7 61 1 3 0 0 0 0 1 , 2
1 6 1 1 0 0 0 0 1 , 2
6 47 1 1 0 0 0 0 1 , 5
1 21 1 1 0 0 0 0 1 , 5
2 13 1 1 0 0 0 0 1 , 8
1 27 1 3 0 0 0 0 1 , 3
5 10 1 1 0 0 0 0 1 , 3
1 4 1 1 0 0 0 0 1 , 3
2 35 1 2 0 0 0 0 1 , 2
2 23 1 1 0 0 0 0 1 , 3
2 2 1 1 0 0 0 0 1 , 5
3 21 1 2 0 0 0 0 1 , 2
5 77 1 1 0 0 0 0 1 , 7
2 11 1 1 0 0 0 0 1 , 5
3 6 1 1 0 0 0 0 1 , 3
2 9 1 2 0 0 0 0 1 , 4
3 24 1 1 0 0 0 0 1 , 2
3 2 0 2 0 0 0 0 1 , 4
4 18 1 4 0 0 0 0 1 , 6
2 23 1 1 0 0 0 0 1 , 6
5 11 1 2 0 0 0 0 1 , 2
5 23 1 1 0 0 0 0 1 , 2
9 39 1 1 0 0 0 0 1 , 2
2 6 1 2 0 0 0 0 1 , 5
2 7 1 3 0 0 0 0 1 , 6
8 38 1 1 0 0 0 0 1 , 3
3 56 1 2 0 0 0 0 1 , 1
0 8 1 1 0 0 0 0 1 , 5
2 23 1 4 0 0 0 0 1 , 5
1 71 1 3 0 0 0 0 1 , 5
1 3 1 1 0 0 0 0 1 , 3
2 56 1 1 0 0 0 0 1 , 3
1 12 1 2 0 0 0 0 1 , 6
2 42 1 1 0 0 0 0 1 , 1
1 71 0 4 0 0 0 0 1 , 3
2 21 1 1 0 0 0 0 1 , 5
2 16 1 1 0 0 0 0 1 , 4
1 1 1 1 0 0 0 0 1 , 8
4 9 1 2 0 0 0 0 1 , 4
6 64 1 2 0 0 0 0 1 , 6
1 71 1 1 0 0 0 0 1 , 3
2 9 1 1 0 0 0 0 1 , 2
2 21 1 3 0 0 0 0 1 , 5
4 6 1 4 0 0 0 0 1 , 7
6 9 1 1 0 0 0 0 1 , 3
2 47 1 1 0 0 0 0 1 , 6
7 21 1 2 0 0 0 0 1 , 4
2 15 1 2 0 0 0 0 1 , 3
2 54 1 2 0 0 0 0 1 , 2
1 19 1 1 0 0 0 0 1 , 3
2 1 0 1 0 0 0 0 1 , 5
4 11 1 1 0 0 0 0 1 , 3
3 45 1 1 0 0 0 0 1 , 3
12 27 1 2 0 0 0 0 1 , 3
10 35 1 3 0 0 0 0 1 , 2
6 38 1 1 0 0 0 0 1 , 3
3 16 1 1 0 0 0 0 1 , 6
4 29 1 1 0 0 0 0 1 , 3
0 46 1 1 0 0 0 0 1 , 3
2 38 1 2 0 0 0 0 1 , 2
1 13 1 1 0 0 0 0 1 , 6
3 20 1 3 0 0 0 0 1 , 4
2 2 1 1 0 0 0 0 1 , 6
5 6 1 1 0 0 0 0 1 , 4
3 56 1 1 0 0 0 0 1 , 4
1 13 1 2 0 0 0 0 1 , 5
7 37 1 1 0 0 0 0 1 , 5
1 9 1 1 0 0 0 0 1 , 8
2 8 1 2 0 0 0 0 1 , 6
1 8 1 2 0 0 0 0 1 , 3
8 64 1 2 0 0 0 0 1 , 3
3 10 1 1 0 0 0 0 1 , 3
1 46 1 1 0 0 0 0 1 , 2
2 8 1 2 0 0 0 0 1 , 5
1 5 1 1 0 0 0 0 1 , 4
3 27 1 1 0 0 0 0 1 , 2
2 56 1 2 0 0 0 0 1 , 4
2 7 1 1 0 0 0 0 1 , 6
5 46 1 3 0 0 0 0 1 , 2
2 5 1 1 0 0 0 0 1 , 7
1 71 1 1 0 0 0 0 1 , 4
1 9 1 2 0 0 0 0 1 , 5
1 16 1 1 0 0 0 0 1 , 4
2 20 1 1 0 0 0 0 1 , 4
1 5 1 1 0 0 0 0 1 , 5
1 12 1 1 0 0 0 0 1 , 4
4 30 1 1 0 0 0 0 1 , 6
6 15 1 3 0 0 0 0 1 , 7
1 19 1 1 0 0 0 0 1 , 6
2 12 0 1 0 0 0 0 1 , 3
2 18 1 2 0 0 0 0 1 , 5
7 6 1 1 0 0 0 0 1 , 3
8 17 1 2 0 0 0 0 1 , 4
3 2 1 1 0 0 0 0 1 , 4
4 4 1 1 0 0 0 0 1 , 3
3 7 0 2 0 0 0 0 1 , 7
5 40 1 1 0 0 0 0 1 , 1
5 5 1 1 0 0 0 0 1 , 3
3 7 1 1 0 0 0 0 1 , 6
6 13 1 1 0 0 0 0 1 , 2
5 25 1 1 0 0 0 0 1 , 4
4 25 1 1 0 0 0 0 1 , 2
4 38 1 2 0 0 0 0 1 , 2
1 77 1 1 0 0 0 0 1 , 3
6 64 1 1 0 0 0 0 1 , 4
3 75 1 1 0 0 0 0 1 , 3
2 8 1 1 0 0 0 0 1 , 4
1 27 1 3 0 0 0 0 1 , 4
2 6 1 2 0 0 0 0 1 , 4
3 13 1 1 0 0 0 0 1 , 5
2 67 1 3 0 0 0 0 1 , 5
6 4 0 2 0 0 0 0 1 , 6
3 9 1 1 0 0 0 0 1 , 5
14 2 1 1 0 0 0 0 1 , 6
7 38 1 1 0 0 0 0 1 , 2
4 36 1 2 0 0 0 0 1 , 2
4 15 1 2 0 0 0 0 1 , 4
1 2 1 1 0 0 0 0 1 , 4
1 7 1 2 0 0 0 0 1 , 5
3 62 1 1 0 0 0 0 1 , 7
2 21 1 1 0 0 0 0 1 , 3
1 8 1 1 0 0 0 0 1 , 2
10 24 1 2 0 0 0 0 1 , 4
2 5 1 1 0 0 0 0 1 , 3
5 38 1 1 0 0 0 0 1 , 1
1 16 1 1 0 0 0 0 1 , 3
7 11 1 1 0 0 0 0 1 , 3
6 46 1 1 0 0 0 0 1 , 2
2 29 1 2 0 0 0 0 1 , 4
2 2 1 1 0 0 0 0 1 , 3
5 40 1 2 0 0 0 0 1 , 3
5 21 1 1 0 0 0 0 1 , 5
2 9 1 1 0 0 0 0 1 , 5
1 54 1 1 0 0 0 0 1 , 1
3 40 1 1 0 0 0 0 1 , 4
3 56 1 1 0 0 0 0 1 , 2
2 38 1 1 0 0 0 0 1 , 3
8 36 1 1 0 0 0 0 1 , 4
2 9 1 1 0 0 0 0 1 , 5
4 8 1 1 0 0 0 0 1 , 7
1 16 1 1 0 0 0 0 1 , 7
5 11 0 2 0 0 0 0 1 , 4
1 23 1 3 0 0 0 0 1 , 5
1 17 1 2 0 0 0 0 1 , 6
6 27 1 2 0 0 0 0 1 , 5
2 16 1 1 0 0 0 0 1 , 6
0 19 1 1 0 0 0 0 1 , 5
5 33 1 1 0 0 0 0 1 , 2
8 61 0 3 0 0 0 0 1 , 3
4 42 1 2 0 0 0 0 1 , 2
1 4 1 1 0 0 0 0 1 , 5
2 6 1 2 0 0 0 0 1 , 5
5 21 1 1 0 0 0 0 1 , 4
1 15 0 2 0 0 0 0 1 , 7
5 29 1 1 0 0 0 0 1 , 2
0 19 1 1 0 0 0 0 1 , 3
2 8 1 3 0 0 0 0 1 , 6
0 6 1 1 0 0 0 0 1 , 7
3 9 1 1 0 0 0 0 1 , 4
1 30 1 2 0 0 0 0 1 , 4
1 6 0 3 0 0 0 0 1 , 3
3 4 1 1 0 0 0 0 1 , 6
2 6 1 2 0 0 0 0 1 , 6
6 13 1 1 0 0 0 0 1 , 2
6 13 1 1 0 0 0 0 1 , 2
6 18 1 1 0 0 0 0 1 , 2
2 7 1 1 0 0 0 0 1 , 8
1 7 1 1 0 0 0 0 1 , 3
1 54 1 2 0 0 0 0 1 , 2
1 9 1 1 0 0 0 0 1 , 3
3 13 1 1 0 0 0 0 1 , 2
3 9 1 1 0 0 0 0 1 , 4
5 39 1 2 0 0 0 0 1 , 2
2 26 1 1 0 0 0 0 1 , 1
2 17 1 1 0 0 0 0 1 , 7
6 13 0 2 0 0 0 0 1 , 3
5 11 1 1 0 0 0 0 1 , 2
1 16 1 1 0 0 0 0 1 , 5
6 27 1 1 0 0 0 0 1 , 3
5 9 1 1 0 0 0 0 1 , 4
1 33 1 1 0 0 0 0 1 , 2
4 5 1 1 0 0 0 0 1 , 2
4 2 1 1 0 0 0 0 1 , 2
1 15 1 2 0 0 0 0 1 , 2
3 10 1 2 0 0 0 0 1 , 2
1 20 1 1 0 0 0 0 1 , 2
8 64 1 2 0 0 0 0 1 , 3
1 71 1 1 0 0 0 0 1 , 2
2 8 1 1 0 0 0 0 1 , 5
1 29 1 1 0 0 0 0 1 , 6
1 15 1 1 0 0 0 0 1 , 4
3 9 1 1 0 0 0 0 1 , 5
0 4 1 1 0 0 0 0 1 , 5
3 14 1 1 0 0 0 0 1 , 3
4 26 1 1 0 0 0 0 1 , 2
2 56 1 1 0 0 0 0 1 , 3
2 56 1 1 0 0 0 0 1 , 2
3 15 1 1 0 0 0 0 1 , 5
2 7 1 1 0 0 0 0 1 , 5
1 5 0 1 0 0 0 0 1 , 7
3 9 1 2 0 0 0 0 1 , 2
2 13 0 2 0 0 0 0 1 , 6
2 30 0 4 0 0 0 0 1 , 7
3 10 1 1 0 0 0 0 1 , 3
5 12 1 1 0 0 0 0 1 , 3
7 1 1 1 0 0 0 0 1 , 5
5 23 1 1 0 0 0 0 1 , 3
1 3 1 1 0 0 0 0 1 , 5
6 44 1 1 0 0 0 0 1 , 3
6 56 1 2 0 0 0 0 1 , 2
3 14 1 2 0 0 0 0 1 , 3
0 19 1 1 0 0 0 0 1 , 1
4 19 1 2 0 0 0 0 1 , 3
4 58 1 2 0 0 0 0 1 , 3
4 72 1 3 0 0 0 0 1 , 4
2 9 1 1 0 0 0 0 1 , 4
7 27 1 1 0 0 0 0 1 , 3
3 15 1 1 0 0 0 0 1 , 5
1 14 1 1 0 0 0 0 1 , 5
6 24 1 2 0 0 0 0 1 , 5
4 72 1 1 0 0 0 0 1 , 4
1 16 1 2 0 0 0 0 1 , 4
1 68 1 1 0 0 0 0 1 , 2
10 43 1 2 0 0 0 0 1 , 3
4 7 1 3 0 0 0 0 1 , 8
4 42 1 2 0 0 0 0 1 , 6
8 56 1 2 0 0 0 0 1 , 3
1 64 1 1 0 0 0 0 1 , 6
1 16 1 2 0 0 0 0 1 , 3
3 12 1 1 0 0 0 0 1 , 6
1 12 1 1 0 0 0 0 1 , 7
2 25 1 2 0 0 0 0 1 , 3
2 10 1 1 0 0 0 0 1 , 3
5 15 1 1 0 0 0 0 1 , 7
1 37 1 1 0 0 0 0 1 , 6
1 11 1 2 0 0 0 0 1 , 3
2 15 1 1 0 0 0 0 1 , 3
1 2 1 1 0 0 0 0 1 , 6
1 16 1 1 0 0 0 0 1 , 3
2 10 1 1 0 0 0 0 1 , 3
2 7 1 1 0 0 0 0 1 , 3
4 6 1 2 0 0 0 0 1 , 6
4 7 1 1 0 0 0 0 1 , 2
3 11 1 1 0 0 0 0 1 , 7
0 71 1 1 0 0 0 0 1 , 2
1 64 1 2 0 0 0 0 1 , 3
2 38 1 1 0 0 0 0 1 , 2
6 77 1 1 0 0 0 0 1 , 2
3 14 1 1 0 0 0 0 1 , 2
1 7 1 1 0 0 0 0 1 , 3
3 13 1 1 0 0 0 0 1 , 6
2 8 1 2 0 0 0 0 1 , 4
3 6 1 1 0 0 0 0 1 , 6
5 18 1 1 0 0 0 0 1 , 3
7 77 1 2 0 0 0 0 1 , 5
1 6 1 2 0 0 0 0 1 , 5
7 12 1 1 0 0 0 0 1 , 6
3 26 1 1 0 0 0 0 1 , 2
2 23 1 1 0 0 0 0 1 , 1
3 8 1 2 0 0 0 0 1 , 8
5 19 1 2 0 0 0 0 1 , 3
4 26 1 1 0 0 0 0 1 , 2
3 21 1 2 0 0 0 0 1 , 3
2 36 1 1 0 0 0 0 1 , 2
3 75 1 2 0 0 0 0 1 , 2
7 35 1 3 0 0 0 0 1 , 5
3 11 1 3 0 0 0 0 1 , 5
2 48 1 2 0 0 0 0 1 , 3
4 62 1 2 0 0 0 0 1 , 3
2 8 0 1 0 0 0 0 1 , 5
9 72 1 1 0 0 0 0 1 , 3
1 37 1 1 0 0 0 0 1 , 2
2 14 1 2 0 0 0 0 1 , 7
4 68 0 3 0 0 0 0 1 , 3
3 14 1 3 0 0 0 0 1 , 6
7 13 1 1 0 0 0 0 1 , 5
1 55 1 2 0 0 0 0 1 , 3
4 22 1 1 0 0 0 0 1 , 2
2 8 1 3 0 0 0 0 1 , 5
1 2 0 1 0 0 0 0 1 , 3
1 68 1 2 0 0 0 0 1 , 3
1 26 0 2 0 0 0 0 1 , 5
1 36 1 2 0 0 0 0 1 , 2
3 12 0 2 0 0 0 0 1 , 5
2 29 1 2 0 0 0 0 1 , 5
1 44 1 1 0 0 0 0 1 , 2
3 14 1 2 0 0 0 0 1 , 3
4 64 1 1 0 0 0 0 1 , 5
8 23 1 1 0 0 0 0 1 , 3
2 26 1 2 0 0 0 0 1 , 4
2 12 1 2 0 0 0 0 1 , 6
2 42 0 2 0 0 0 0 1 , 3
1 8 1 1 0 0 0 0 1 , 6
2 7 1 1 0 0 0 0 1 , 4
6 19 1 1 0 0 0 0 1 , 2
2 9 1 1 0 0 0 0 1 , 2
1 45 1 1 0 0 0 0 1 , 1
12 3 1 1 0 0 0 0 1 , 3
4 8 1 4 0 0 0 0 1 , 4
3 2 1 1 0 0 0 0 1 , 7
3 40 1 2 0 0 0 0 1 , 4
2 12 1 1 0 0 0 0 1 , 6
1 8 0 2 0 0 0 0 1 , 4
2 7 0 3 0 0 0 0 1 , 5
1 12 1 1 0 0 0 0 1 , 6
11 56 1 2 0 0 0 0 1 , 1
0 43 0 3 0 0 0 0 1 , 2
3 5 1 1 0 0 0 0 1 , 3
1 3 1 2 0 0 0 0 1 , 7
2 22 0 2 0 0 0 0 1 , 5
2 2 1 1 0 0 0 0 1 , 6
1 6 1 2 0 0 0 0 1 , 3
2 23 0 2 0 0 0 0 1 , 7
1 16 1 1 0 0 0 0 1 , 4
2 8 1 1 0 0 0 0 1 , 2
7 15 1 1 0 0 0 0 1 , 6
4 16 0 2 0 0 0 0 1 , 3
4 31 1 1 0 0 0 0 1 , 2
4 9 0 1 0 0 0 0 1 , 1
2 19 1 1 0 0 0 0 1 , 8
6 15 1 1 0 0 0 0 1 , 2
1 22 1 1 0 0 0 0 1 , 3
4 21 1 4 0 0 0 0 1 , 3
